..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\CashPoint\CashPoint_scenario12.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\CashRegister\CashRegister_scenario1.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\CashRegister\CashRegister_scenario2.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\CashRegister\CashRegister_scenario3.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\CashRegister\CashRegister_scenario6.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\CoffeeVendingMachine\CoffeeVendingMachine_scenario1.avalla	{asmeta.mutation.operators.RuleRemover@3b40a3c1=12=12, asmeta.mutation.operators.ChooseRuleMutate@75e0940a=1=1}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\CoffeeVendingMachine\CoffeeVendingMachine_scenario3.avalla	{asmeta.mutation.operators.ChooseRuleMutate@56ed1fad=0=1, asmeta.mutation.operators.RuleRemover@36cb16f0=0=12}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\CoffeeVendingMachine\CoffeeVendingMachine_scenario4.avalla	{asmeta.mutation.operators.RuleRemover@4bdeac7d=12=12, asmeta.mutation.operators.ChooseRuleMutate@23c7df4a=1=1}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\CoffeeVendingMachine\CoffeeVendingMachine_scenario7.avalla	{asmeta.mutation.operators.ChooseRuleMutate@4f9fac86=1=1, asmeta.mutation.operators.RuleRemover@e3bc185=12=12}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\Counter\Counter_scenario4.avalla	{asmeta.mutation.operators.ChooseRuleMutate@1216f77b=0=4, asmeta.mutation.operators.RuleRemover@3c94d540=0=15}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\Counter\Counter_scenario5.avalla	{asmeta.mutation.operators.ChooseRuleMutate@3ef01e9c=0=4, asmeta.mutation.operators.RuleRemover@301edf1e=0=15}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\DiceGame\DiceGame_scenario0.avalla	{asmeta.mutation.operators.ChooseRuleMutate@72b98b74=0=0, asmeta.mutation.operators.RuleRemover@1a393505=17=17}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\DiceGame\DiceGame_scenario1.avalla	{asmeta.mutation.operators.ChooseRuleMutate@44e5ffec=0=0, asmeta.mutation.operators.RuleRemover@1a25273d=17=17}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\GuessBigNumber\GuessBigNumber_scenario2.avalla	{asmeta.mutation.operators.RuleRemover@216a077f=0=10, asmeta.mutation.operators.ChooseRuleMutate@227d1fb4=0=0}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\GuessBigNumber\GuessBigNumber_scenario3.avalla	{asmeta.mutation.operators.ChooseRuleMutate@9bcfeb1=0=0, asmeta.mutation.operators.RuleRemover@65bfe7aa=0=10}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\LandingGearSystem\LandingGearSystem_scenario0.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\LandingGearSystem\LandingGearSystem_scenario1.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\LandingGearSystem\LandingGearSystem_scenario15.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\LandingGearSystem\LandingGearSystem_scenario16.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\LandingGearSystem\LandingGearSystem_scenario2.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\LandingGearSystem\LandingGearSystem_scenario3.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\Lift\Lift_scenario0.avalla	{asmeta.mutation.operators.ChooseRuleMutate@78f7b645=0=0, asmeta.mutation.operators.RuleRemover@7b9874f3=16=16}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\Lift\Lift_scenario3.avalla	{asmeta.mutation.operators.ChooseRuleMutate@2c2871ac=0=0, asmeta.mutation.operators.RuleRemover@78048906=16=16}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\PhdMaster\PhdMaster_scenario0.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\PhdMaster\PhdMaster_scenario1.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\PhdMaster\PhdMaster_scenario10.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\PhdMaster\PhdMaster_scenario11.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\PhdMaster\PhdMaster_scenario12.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\PhdMaster\PhdMaster_scenario13.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\PhdMaster\PhdMaster_scenario14.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\PhdMaster\PhdMaster_scenario15.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\PhdMaster\PhdMaster_scenario16.avalla	{}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\evoavallatests\PhdMaster\PhdMaster_scenario17.avalla	{}
