asm_path,asm_name,n_macro,n_update,n_forall,n_branch,n_rule,approach,status,exec_time_ms,n_scenarios,n_step,n_set,n_check,macro_coverage,update_rule_coverage,forall_rule_coverage,branch_coverage,rule_coverage,n_failing_scenarios,n_val_error_scenarios,casemutator_score,chooserulemutator_score,condnegator_score,condremover_score,forallmutator_score,partoseqmutator_score,seqtoparmutator_score,ruleremover_score,casemutator_count,chooserulemutator_count,condnegator_count,condremover_count,forallmutator_count,partoseqmutator_count,seqtoparmutator_count,ruleremover_count
../../../asm_examples/examples/models/lift3.asm,lift3,8,7,0,6,30,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,6,6,0,6,0,30
../../../asm_examples/stereoacuity/certifierRaff4.asm,certifierRaff4,15,21,0,13,58,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,12,23,0,7,0,57
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight1/TrafficLight_1.asm,TrafficLight_1,11,17,0,15,56,atgt,OK,232.0,10,33,38,81,1.0,1.0,NaN,0.93333334,1.0,0,0,NaN,NaN,0.93333334,0.25,NaN,0.0,NaN,1.0,0,0,15,16,0,13,0,56
../../../asm_examples/examples/RushHour/RushHourMon.asm,RushHourMon,2,2,1,5,9,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,4,4,3,1,0,9
../../../asm_examples/examples/fsmsemantics/FSM_map0_2.asm,FSM_map0_2,5,8,0,4,21,atgt,OK,117.0,7,19,19,11,1.0,0.75,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,0.42857143,0,0,4,4,0,5,0,21
../../../asm_examples/examples/library/Library.asm,Library,3,7,0,6,21,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,6,6,0,5,0,21
../../../asm_examples/DAS/TrafficMonitoringSystem/mainUnique.asm,mainUnique,31,44,11,62,175,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,51,62,33,31,0,174
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario1.asm,ertms_hl3_scenario1,29,116,27,98,295,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,8,0,71,88,81,51,1,301
../../../asm_examples/examples/simple_example/MorraCinese/withActors/MorraCinese_withActors_raff1.asm,MorraCinese_withActors_raff1,1,6,0,1,10,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,3,1,0,0,0,3,0,11
../../../asm_examples/examples/flashProtocol/flashProtocol_N2_L1_Q1_C.asm,flashProtocol_N2_L1_Q1_C,27,91,22,92,276,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/RTPatternLibrary/Application/Test_SB.asm,Test_SB,3,1,0,2,23,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,2,2,0,0,3,22
../../../asm_examples/examples/landingGearSystem/LGS_GM_withError.asm,LGS_GM_withError,4,15,0,3,22,atgt,OK,411.0,12,77,77,77,1.0,1.0,NaN,1.0,1.0,0,0,0.88235295,NaN,1.0,1.0,NaN,NaN,NaN,0.9259259,17,0,3,6,0,0,0,27
../../../asm_examples/DAS/TrafficMonitoringSystem/journal/trafficMonitoringForExperiments.asm,trafficMonitoringForExperiments,43,40,14,67,217,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,53,60,42,36,0,219
../../../asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisGround.asm,HemodialysisGround,5,2,0,3,11,atgt,OK,23.0,2,5,0,5,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,0.6666667,0.6666667,NaN,1.0,NaN,0.8,0,0,3,3,0,1,0,10
../../../asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix,2,2,2,3,7,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,6,1,0,7
../../../asm_examples/examples/authenticationProtocols/groundModel.asm,groundModel,8,14,3,11,50,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/examples/traffic_light/oneWayTrafficLight_refined.asm,oneWayTrafficLight_refined,13,12,1,15,60,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,14,14,3,13,0,60
../../../asm_examples/PHD/phd_master_flat2_v0.asm,phd_master_flat2_v0,27,52,0,26,131,atgt,OK,948.0,33,95,95,156,1.0,0.78846157,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.037037037,NaN,0.8396947,0,0,26,26,0,27,0,131
../../../asm_examples/examples/GilbreathCardTrick/workingButNotElegant/GilbreathCardTrickWithAuxFunctionSimpleForAsmetaSMV.asm,GilbreathCardTrickWithAuxFunctionSimpleForAsmetaSMV,4,13,2,9,33,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,2,3,4,8,6,6,0,34
../../../asm_examples/examples/sluicegate/sluiceGateGround.asm,sluiceGateGround,3,2,0,4,13,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,4,4,0,3,0,11
../../../asm_examples/erinda/for_atgt.asm,for_atgt,5,23,0,13,52,atgt,OK,79434.0,12,184,273,381,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,0.6315789,NaN,0.0,NaN,1.0,0,0,13,19,0,12,0,52
../../../asm_examples/examples/traffic_light/oneWayTrafficLight.asm,oneWayTrafficLight,10,5,0,8,38,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,8,8,0,9,0,38
../../../asm_examples/examples/flashProtocol/flashProtocol_N2_L2_Q1.asm,flashProtocol_N2_L2_Q1,27,91,23,96,286,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,73,90,69,45,0,289
../../../asm_examples/examples_for_nuXmv/EuclideInt.asm,EuclideInt,1,2,0,2,4,atgt,OK,517.0,4,7,0,9,1.0,0.5,NaN,0.75,0.75,0,0,NaN,NaN,1.0,0.6666667,NaN,NaN,NaN,0.75,0,0,2,3,0,0,0,4
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem005/CarSystem005main.asm,CarSystem005main,2,2,0,0,7,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,2,0,7
../../../asm_examples/examples/simple_example/AdvancedClockDeciSecond.asm,AdvancedClockDeciSecond,2,4,0,3,11,atgt,OK,390812.0,2,36003,0,39670,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,1.0,0,0,3,3,0,3,0,11
../../../asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,LGS_EV_v2,4,38,0,3,60,atgt,OK,481.0,12,75,75,284,1.0,1.0,NaN,1.0,1.0,0,0,0.88235295,NaN,1.0,1.0,NaN,0.0,NaN,0.8923077,17,0,3,6,0,15,0,65
../../../asm_examples/examples/models/OrderSystem2.asm,OrderSystem2,6,7,3,4,22,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/examples/conwayGameOfLife/gameOfLife.asm,gameOfLife,2,2,1,4,7,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,3,4,3,0,0,7
../../../asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingR4.asm,mainForModelCheckingR4,31,42,9,59,199,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,50,61,27,31,0,209
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem001/CarSystem001main.asm,CarSystem001main,1,0,0,0,1,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario9.asm,ertms_hl3_scenario9,30,105,35,101,290,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,5,1,65,83,105,49,1,294
../../../asm_examples/examples/GilbreathCardTrick/GilbreathCardTrickFasterShuffleForAsmetaSMV.asm,GilbreathCardTrickFasterShuffleForAsmetaSMV,5,15,2,13,42,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,2,3,8,15,6,5,0,43
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem004/CarSystem004main.asm,CarSystem004main,2,2,0,0,11,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,2,0,11
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref4_forMC.asm,Hemodialysis_ref4_forMC,154,169,1,217,629,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,216,220,3,73,0,627
../../../asm_examples/examples/traffic_light/oneWayTrafficLight_refined_with_agents.asm,oneWayTrafficLight_refined_with_agents,14,12,1,15,60,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,14,14,3,14,0,62
../../../asm_examples/examples/simple_example/ATM3.asm,ATM3,10,33,0,23,82,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,23,30,0,15,1,82
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem009/CarSystem009main.asm,CarSystem009main,2,4,0,0,19,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,2,0,19
../../../asm_examples/examples/trafficLightCoSim/controller.asm,controller,2,11,0,17,45,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,17,18,0,9,0,45
../../../asm_examples/erinda/FMS_IO.asm,FMS_IO,5,167,0,13,197,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,13,19,0,11,2,197
../../../asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq.asm,petriNetNoEdgeWeightNoPlaceCapacity_NoSeq,2,2,2,3,7,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,6,1,0,7
../../../asm_examples/examples/simple_example/MorraCinese/MorraCinese.asm,MorraCinese,1,4,0,1,6,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,3,1,0,0,0,1,0,7
../../../asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,oneWayTrafficLight2,8,5,0,8,30,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,8,8,0,6,0,30
../../../asm_examples/systemc/counter/main.asm,main,1,0,0,0,1,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1
../../../asm_examples/examples/petriNets/petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix_Murata17a.asm,petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix_Murata17a,2,1,1,2,4,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,3,0,0,4
../../../asm_examples/examples/landingGearSystem/LGS_SE.asm,LGS_SE,4,38,0,9,66,atgt,OK,765.0,19,119,166,426,1.0,1.0,NaN,1.0,1.0,0,0,0.88235295,NaN,1.0,0.5,NaN,0.0,NaN,0.90140843,17,0,9,12,0,15,0,71
../../../asm_examples/examples/filosofiEciliegie/filosofiEciliegieJustLeft.asm,filosofiEciliegieJustLeft,2,3,0,3,8,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,2,3,0,1,0,8
../../../asm_examples/examples/traffic_light/oneWayTrafficLight_inline.asm,oneWayTrafficLight_inline,6,5,0,8,34,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,8,8,0,9,0,34
../../../asm_examples/examples/simple_example/MorraCinese/MorraCineseWithAgents.asm,MorraCineseWithAgents,2,4,0,1,7,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,3,1,0,0,0,1,1,10
../../../asm_examples/DAS/TrafficMonitoringSystem/journal/trafficMonitoring.asm,trafficMonitoring,43,40,14,67,217,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,53,60,42,36,0,219
../../../asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,pillbox_1_for_RefProv,9,30,0,19,69,atgt,OK,2432.0,20,43,41,220,1.0,1.0,NaN,0.94736844,1.0,0,0,NaN,NaN,1.0,0.7826087,NaN,0.125,NaN,0.7794118,0,0,19,23,0,8,0,68
../../../asm_examples/PHD/phd_master_flat2_v2.asm,phd_master_flat2_v2,64,144,0,67,338,atgt,OK,4464.0,99,302,302,677,1.0,0.7986111,NaN,0.98507464,1.0,0,0,NaN,NaN,1.0,0.9402985,NaN,0.015625,NaN,0.8964497,0,0,67,67,0,64,0,338
../../../asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disconnected_train.asm,ertms_hl3_integer_disconnected_train,15,54,16,42,134,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,2,0,26,37,48,26,1,137
../../../asm_examples/examples/simple_example/AdvancedClock2.asm,AdvancedClock2,2,3,0,3,9,atgt,OK,21.0,1,11,11,16,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,1.0,0,0,3,3,0,2,0,9
../../../asm_examples/examples/smartHome/smartHome.asm,smartHome,24,25,0,34,95,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,3,0,34,39,0,15,0,104
../../../asm_examples/RTPatternLibrary/Test/Test_Sem_Sync.asm,Test_Sem_Sync,2,2,1,9,21,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,3,5,5,3,1,2,21
../../../asm_examples/examples/fsmsemantics/meta_hooking/FSM_spec0.asm,FSM_spec0,3,2,0,1,7,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,0,1,0,7
../../../asm_examples/stereoacuity/certifierRaff1.asm,certifierRaff1,13,15,0,9,43,atgt,OK,120.0,5,19,14,57,1.0,0.93333334,NaN,0.9444444,0.9767442,0,0,NaN,NaN,1.0,0.8888889,NaN,0.0,NaN,0.9302326,0,0,9,18,0,5,0,43
../../../asm_examples/examples/petriNets/petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix_v2.asm,petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix_v2,2,1,1,2,4,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,3,0,0,4
../../../asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef3.asm,HemodialysisRef3,159,146,1,229,648,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,228,235,3,78,0,645
../../../asm_examples/examples/traffic_light/Timer/oneWayTrafficLight.asm,oneWayTrafficLight,5,4,0,4,13,atgt,OK,184.0,10,38,76,30,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,1.0,0,0,4,4,0,1,0,13
../../../asm_examples/examples/petriNets/forModelAdvisor/petriNet_forModelAdvisor_InconsUpdateViolation.asm,petriNet_forModelAdvisor_InconsUpdateViolation,2,2,2,3,7,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,6,1,0,7
../../../asm_examples/PillBox/Level3/pillbox_FULL_elia.asm,pillbox_FULL_elia,7,19,1,10,43,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,9,9,3,6,0,42
../../../asm_examples/SystemCUMLProfile_metahooking/main.asm,main,1,0,0,0,1,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1
../../../asm_examples/examples/production_cell/press.asm,press,7,6,1,7,20,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,6,6,3,0,1,20
../../../asm_examples/systemc/counter2/main.asm,main,1,0,0,0,1,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem006/CarSystem006main.asm,CarSystem006main,2,2,0,0,9,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,2,0,9
../../../asm_examples/examples/philosophers/philosophers2.asm,philosophers2,4,6,1,5,16,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,4,4,3,3,0,17
../../../asm_examples/examples/models/lift2.asm,lift2,8,7,0,6,29,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,6,6,0,6,0,29
../../../asm_examples/unibgstudents/RegistroDiCassa.asm,RegistroDiCassa,8,23,0,12,58,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,12,13,0,9,7,58
../../../asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingNoSelfHealer.asm,mainForModelCheckingNoSelfHealer,24,30,6,38,147,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,32,39,18,24,0,150
../../../asm_examples/examples/agents/processesSchedulerShortestJobNext.asm,processesSchedulerShortestJobNext,4,7,1,8,21,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/examples/production_cell/DEPOSITBELT.asm,DEPOSITBELT,4,5,1,4,14,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,3,3,3,0,2,14
../../../asm_examples/examples/petriNets/forAsmetaSMV/petriNet_forNuSMV_notLive_bound1_deadlockFree.asm,petriNet_forNuSMV_notLive_bound1_deadlockFree,2,1,1,2,4,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,3,0,0,4
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight3/TrafficLight_3.asm,TrafficLight_3,14,35,0,23,88,atgt,OK,555.0,17,60,76,221,1.0,1.0,NaN,0.9130435,1.0,0,0,NaN,NaN,0.95652175,0.25,NaN,0.0,NaN,1.0,0,0,23,24,0,16,0,88
../../../asm_examples/examples/ermts_etcs/models/integer_train.asm,integer_train,7,17,4,13,44,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,9,12,12,9,0,45
../../../asm_examples/examples/simple_example/SwapSort.asm,SwapSort,3,2,0,1,6,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,0,1,0,6
../../../asm_examples/examples/ticTacToe/ticTacToe_simulator_with_inv.asm,ticTacToe_simulator_with_inv,3,4,0,4,12,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,3,4,0,2,0,12
../../../asm_examples/examples/ferryman/ferrymanSimulator.asm,ferrymanSimulator,3,4,0,2,9,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,2,3,0,1,0,9
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight_NOREF/TrafficLight_4_NOREF.asm,TrafficLight_4_NOREF,10,25,0,18,80,atgt,OK,239.0,4,23,69,90,0.0,0.0,NaN,0.0,0.0,0,0,NaN,NaN,1.0,0.6111111,NaN,0.0,NaN,0.9,0,0,18,18,0,19,0,80
../../../asm_examples/examples/flashProtocol/flashProtocol_N2_L2_Q1_C.asm,flashProtocol_N2_L2_Q1_C,27,91,23,97,287,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/while.asm,while,5,4,0,5,17,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,5,6,0,3,0,17
../../../asm_examples/unibgstudents/Contatore_U_DA_H.asm,Contatore_U_DA_H,5,4,0,4,15,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,4,4,0,3,0,15
../../../asm_examples/examples/roulette/roulette.asm,roulette,4,4,0,4,14,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,3,5,0,2,0,14
../../../asm_examples/stereoacuity/modelReview/certifierGroundWrongGuard.asm,certifierGroundWrongGuard,12,12,0,8,37,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,8,15,0,5,0,37
../../../asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingR2.asm,mainForModelCheckingR2,31,42,9,59,199,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,50,61,27,31,0,209
../../../asm_examples/examples/coffeeVendingMachine/coffeeVendingMachine.asm,coffeeVendingMachine,2,2,0,4,9,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,3,4,0,1,0,9
../../../asm_examples/examples/agents/producerConsumerGround.asm,producerConsumerGround,7,5,0,2,18,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,2,2,0,4,0,20
../../../asm_examples/examples/simple_example/MorraCinese/withActors/MorraCinese_withActors_raff2.asm,MorraCinese_withActors_raff2,1,7,0,2,13,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,3,1,1,1,0,4,0,14
../../../asm_examples/examples/NeedhamSchroeder/NeedhamSchroederLoweWithSpy.asm,NeedhamSchroederLoweWithSpy,13,20,1,11,81,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/systemc/orgate/main.asm,main,1,0,0,0,1,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1
../../../asm_examples/examples/traffic_light/oneWayTrafficLightOnlyPassedFlat.asm,oneWayTrafficLightOnlyPassedFlat,5,12,0,5,26,atgt,OK,159.0,9,39,39,108,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.2,NaN,1.0,0,0,5,5,0,5,0,26
../../../asm_examples/examples/fsmsemantics/meta_hooking/FSM_spec.asm,FSM_spec,3,2,0,1,7,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,0,1,0,7
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref3_forMC.asm,Hemodialysis_ref3_forMC,102,111,0,127,381,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,127,131,0,39,0,374
../../../asm_examples/examples/agents/populationAgent.asm,populationAgent,4,7,1,8,20,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/examples/petriNets/forAsmetaSMV/petriNet_forNuSMV_withDeadlock.asm,petriNet_forNuSMV_withDeadlock,2,1,1,2,4,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,3,0,0,4
../../../asm_examples/examples/simple_example/Invariants.asm,Invariants,1,1,0,1,2,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,0,0,0,2
../../../asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disco_lostint_lengthchanged.asm,ertms_hl3_integer_disco_lostint_lengthchanged,19,64,19,49,158,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,2,0,30,43,57,30,1,162
../../../asm_examples/examples/traffic_light/Timer/oneWayTrafficLight_refinedMillisec.asm,oneWayTrafficLight_refinedMillisec,8,9,1,11,44,atgt,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,10,10,3,9,0,44
