asm_path,iteration,status,iteration_exec_time_ms,generation_exec_time_ms,correct_scenarios,n_step,n_set,n_check,failing_scenarios,validation_error_scenarios,tot_mutants,n_killed_mutants_cumulativa,idx_killed_mutants_cumulative
asm_examples/examples/simple_example/MorraCinese/withActors/MorraCinese_withActors_raff3.asm,IT3,OK,1733,314,0,0,0,0,0,30,4,0,
asm_examples/examples/simple_example/MorraCinese/withActors/MorraCinese_withActors_raff3.asm,IT4,OK,2242,440,0,0,0,0,0,40,4,0,
asm_examples/examples/simple_example/MorraCinese/withActors/MorraCinese_withActors_raff3.asm,IT5,OK,3192,463,0,0,0,0,0,50,4,0,
asm_examples/examples/simple_example/MorraCinese/withActors/MorraCinese_withActors_raff3.asm,ALL,OK,10405,1664,0,0,0,0,0,150,4,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingThreeCameras.asm,IT1,OK,3188,721,0,0,0,0,9,1,31,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingThreeCameras.asm,IT2,OK,2615,965,0,0,0,0,10,10,31,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingThreeCameras.asm,IT3,OK,3870,1622,0,0,0,0,18,12,31,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingThreeCameras.asm,IT4,OK,5039,2305,0,0,0,0,23,17,31,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingThreeCameras.asm,IT5,OK,7104,3661,0,0,0,0,28,22,31,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingThreeCameras.asm,ALL,OK,21816,9274,0,0,0,0,88,62,31,0,
asm_examples/PHD/phd_master_flat2_v3.asm,IT1,OK,30890,444,10,100,100,218,0,0,66,0,
asm_examples/PHD/phd_master_flat2_v3.asm,IT2,OK,71062,281,20,400,400,1048,0,0,66,1,65
asm_examples/PHD/phd_master_flat2_v3.asm,IT3,OK,131135,608,30,900,900,2798,0,0,66,1,65
asm_examples/PHD/phd_master_flat2_v3.asm,IT4,OK,208620,1018,40,1600,1600,5007,0,0,66,1,65
asm_examples/PHD/phd_master_flat2_v3.asm,IT5,OK,307404,1554,50,2500,2500,8269,0,0,66,1,65
asm_examples/PHD/phd_master_flat2_v3.asm,ALL,OK,749111,3905,150,5500,5500,17340,0,0,66,1,65
asm_examples/examples/GilbreathCardTrick/GilbreathCardTrickSimpl.asm,IT1,OK,4193,2704,0,0,0,0,0,10,7,0,
asm_examples/examples/GilbreathCardTrick/GilbreathCardTrickSimpl.asm,IT2,OK,13272,12389,0,0,0,0,0,20,7,0,
asm_examples/examples/GilbreathCardTrick/GilbreathCardTrickSimpl.asm,IT3,OK,38172,37162,0,0,0,0,0,30,7,0,
asm_examples/examples/GilbreathCardTrick/GilbreathCardTrickSimpl.asm,IT4,OK,87370,86514,0,0,0,0,0,40,7,0,
asm_examples/examples/GilbreathCardTrick/GilbreathCardTrickSimpl.asm,IT5,OK,165382,164356,0,0,0,0,0,50,7,0,
asm_examples/examples/GilbreathCardTrick/GilbreathCardTrickSimpl.asm,ALL,OK,308389,303125,0,0,0,0,0,150,7,0,
asm_examples/examples/simple_example/fattoriale.asm,IT1,OK,2868,103,10,100,23,274,0,0,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT2,OK,2538,88,20,400,40,1160,0,0,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT3,OK,3868,54,30,900,63,2634,0,0,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT4,OK,4945,64,40,1600,89,4702,0,0,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT5,OK,6831,81,50,2500,100,7400,0,0,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT6,OK,9332,103,59,3540,136,10466,0,1,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT7,OK,6156,143,17,1190,32,3540,0,53,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT8,OK,9556,191,32,2560,57,7630,0,48,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT9,OK,8955,239,19,1710,46,5076,0,71,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT10,OK,11309,293,23,2300,62,6822,0,77,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT11,OK,13989,360,29,3190,62,9504,0,81,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT12,OK,16244,421,30,3600,62,10736,0,90,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT13,OK,19942,590,36,4680,82,13948,0,94,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT14,OK,23675,557,41,5740,106,17090,0,99,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT15,OK,25213,640,37,5550,60,16604,0,113,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT16,OK,34061,734,55,8800,113,26284,0,105,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT17,OK,34565,815,47,7990,100,23864,0,123,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT18,OK,40265,911,52,9360,94,27996,0,128,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT19,OK,45181,1030,55,10450,118,31224,0,135,2,0,
asm_examples/examples/simple_example/fattoriale.asm,IT20,OK,51479,1123,60,12000,128,35864,0,140,2,0,
asm_examples/examples/simple_example/fattoriale.asm,ALL,OK,370972,8540,742,88160,1573,262818,0,1358,2,0,
asm_examples/examples/sultanSuccessors/sultanGreedy.asm,IT1,OK,632536,214826,10,100,0,940,0,0,1,0,
asm_examples/examples/sultanSuccessors/sultanGreedy.asm,ALL,OK,632536,214826,10,100,0,940,0,0,1,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingNoSelfHealerNoFailures.asm,IT1,OK,3328,869,0,0,0,0,10,0,21,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingNoSelfHealerNoFailures.asm,IT2,OK,3252,1492,0,0,0,0,19,0,21,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingNoSelfHealerNoFailures.asm,IT3,OK,2995,1684,0,0,0,0,17,0,21,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingNoSelfHealerNoFailures.asm,IT4,OK,3786,2936,0,0,0,0,10,0,21,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingNoSelfHealerNoFailures.asm,IT5,OK,4526,3912,0,0,0,0,6,0,21,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingNoSelfHealerNoFailures.asm,ALL,OK,17887,10893,0,0,0,0,62,0,21,0,
asm_examples/examples/models/wiper_abs2.asm,IT1,OK,176,74,0,0,0,0,0,0,28,0,
asm_examples/examples/models/wiper_abs2.asm,IT2,OK,92,69,0,0,0,0,0,0,28,0,
asm_examples/examples/models/wiper_abs2.asm,IT3,OK,93,67,0,0,0,0,0,0,28,0,
asm_examples/examples/models/wiper_abs2.asm,IT4,OK,80,62,0,0,0,0,0,0,28,0,
asm_examples/examples/models/wiper_abs2.asm,IT5,OK,101,83,0,0,0,0,0,0,28,0,
asm_examples/examples/models/wiper_abs2.asm,ALL,OK,542,355,0,0,0,0,0,0,28,0,
asm_examples/PillBox/Level3/pillbox_FULL.asm,IT1,OK,2336,538,0,0,0,0,0,10,8,0,
asm_examples/PillBox/Level3/pillbox_FULL.asm,IT2,OK,1690,533,0,0,0,0,0,20,8,0,
asm_examples/PillBox/Level3/pillbox_FULL.asm,IT3,OK,1885,589,0,0,0,0,0,30,8,0,
asm_examples/PillBox/Level3/pillbox_FULL.asm,IT4,OK,2247,1004,0,0,0,0,0,40,8,0,
asm_examples/PillBox/Level3/pillbox_FULL.asm,IT5,OK,2610,1069,0,0,0,0,0,50,8,0,
asm_examples/PillBox/Level3/pillbox_FULL.asm,ALL,OK,10768,3733,0,0,0,0,0,150,8,0,
asm_examples/unibgstudents/RegistroDiCassa.asm,IT1,OK,1648,109,0,0,0,0,0,10,9,0,
asm_examples/unibgstudents/RegistroDiCassa.asm,IT2,OK,1135,130,0,0,0,0,0,20,9,0,
asm_examples/unibgstudents/RegistroDiCassa.asm,IT3,OK,1249,174,0,0,0,0,0,30,9,0,
asm_examples/unibgstudents/RegistroDiCassa.asm,IT4,OK,1222,148,0,0,0,0,0,40,9,0,
asm_examples/unibgstudents/RegistroDiCassa.asm,IT5,OK,1456,147,0,0,0,0,0,50,9,0,
asm_examples/unibgstudents/RegistroDiCassa.asm,ALL,OK,6710,708,0,0,0,0,0,150,9,0,
asm_examples/examples/models/lift2.asm,IT1,OK,1828,221,0,0,0,0,0,10,6,0,
asm_examples/examples/models/lift2.asm,IT2,OK,1681,658,0,0,0,0,0,20,6,0,
asm_examples/examples/models/lift2.asm,IT3,OK,1587,530,0,0,0,0,0,30,6,0,
asm_examples/examples/models/lift2.asm,IT4,OK,2455,1290,0,0,0,0,0,40,6,0,
asm_examples/examples/models/lift2.asm,IT5,OK,2314,1081,0,0,0,0,0,50,6,0,
asm_examples/examples/models/lift2.asm,ALL,OK,9865,3780,0,0,0,0,0,150,6,0,
asm_examples/examples/models/SwapSortMon.asm,IT1,OK,1571,147,2,20,2,22,0,7,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT2,OK,1349,159,6,120,6,126,0,13,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT3,OK,1077,150,3,90,3,93,0,27,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT4,OK,1765,124,14,560,14,574,0,24,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT5,OK,1960,146,11,550,11,561,0,35,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT6,OK,2043,171,17,1020,17,1037,0,40,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT7,OK,2422,241,18,1260,18,1278,0,49,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT8,OK,2954,280,21,1680,21,1701,0,53,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT9,OK,4095,367,29,2610,29,2639,0,58,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT10,OK,3568,486,19,1900,19,1919,0,75,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT11,OK,4870,582,26,2860,26,2886,0,79,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT12,OK,5588,651,30,3600,30,3630,0,83,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT13,OK,6475,782,32,4160,32,4192,0,88,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT14,OK,7226,843,32,4480,32,4512,0,97,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT15,OK,9464,994,43,6450,43,6493,0,100,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT16,OK,9903,1175,40,6400,40,6440,0,113,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT17,OK,10872,1508,39,6630,39,6669,0,123,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT18,OK,14201,1257,55,9900,55,9955,0,108,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT19,OK,15191,1646,52,9880,52,9932,0,130,1,0,
asm_examples/examples/models/SwapSortMon.asm,IT20,OK,15813,1912,50,10000,50,10050,0,141,1,0,
asm_examples/examples/models/SwapSortMon.asm,ALL,OK,122407,13621,539,74170,539,74709,0,1443,1,0,
asm_examples/examples/trafficLightCoSim/controller.asm,ALL,MUTATION_ERROR,0,145,10,100,122,168,0,0,9,0,
asm_examples/examples/fsmsemantics/meta_hooking/myFSM.asm,IT1,OK,1771,235,0,0,0,0,0,10,1,0,
asm_examples/examples/fsmsemantics/meta_hooking/myFSM.asm,IT2,OK,1340,356,0,0,0,0,0,20,1,0,
asm_examples/examples/fsmsemantics/meta_hooking/myFSM.asm,IT3,OK,1422,424,0,0,0,0,0,30,1,0,
asm_examples/examples/fsmsemantics/meta_hooking/myFSM.asm,IT4,OK,1702,529,0,0,0,0,0,40,1,0,
asm_examples/examples/fsmsemantics/meta_hooking/myFSM.asm,IT5,OK,2298,1014,0,0,0,0,0,50,1,0,
asm_examples/examples/fsmsemantics/meta_hooking/myFSM.asm,ALL,OK,8533,2558,0,0,0,0,0,150,1,0,
asm_examples/examples/RushHour/emptyCellAs0/RushHour.asm,IT1,OK,8741,3806,10,100,0,560,0,0,1,0,
asm_examples/examples/RushHour/emptyCellAs0/RushHour.asm,IT2,OK,25849,17873,20,400,0,1520,0,0,1,0,
asm_examples/examples/RushHour/emptyCellAs0/RushHour.asm,IT3,OK,71166,55111,30,900,0,2880,0,0,1,0,
asm_examples/examples/RushHour/emptyCellAs0/RushHour.asm,IT4,OK,152377,125989,40,1600,0,4640,0,0,1,0,
asm_examples/examples/RushHour/emptyCellAs0/RushHour.asm,IT5,OK,282345,242065,50,2500,0,6800,0,0,1,0,
asm_examples/examples/RushHour/emptyCellAs0/RushHour.asm,IT6,OK,471104,414646,60,3600,0,9360,0,0,1,0,
asm_examples/examples/RushHour/emptyCellAs0/RushHour.asm,ALL,OK,1011582,859490,210,9100,0,25760,0,0,1,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario4.asm,IT1,OK,10611,8972,0,0,0,0,0,4,51,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario4.asm,IT2,OK,19954,19613,0,0,0,0,0,2,51,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario4.asm,IT3,OK,15838,15801,0,0,0,0,0,0,51,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario4.asm,IT4,OK,26756,26716,0,0,0,0,0,0,51,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario4.asm,IT5,OK,39745,39706,0,0,0,0,0,0,51,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario4.asm,ALL,OK,112904,110808,0,0,0,0,0,6,51,0,
asm_examples/examples/cards.asm,IT1,OK,2238,172,10,100,100,361,0,0,1,1,0
asm_examples/examples/cards.asm,ALL,OK,2238,172,10,100,100,361,0,0,1,1,0
asm_examples/examples/simple_example/SwapSort.asm,IT1,OK,2221,300,10,100,0,300,0,0,1,1,0
asm_examples/examples/simple_example/SwapSort.asm,ALL,OK,2221,300,10,100,0,300,0,0,1,1,0
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingWithPatterns.asm,IT1,OK,3594,1073,0,0,0,0,10,0,33,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingWithPatterns.asm,IT2,OK,3735,1985,0,0,0,0,20,0,33,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingWithPatterns.asm,IT3,OK,5767,3344,0,0,0,0,30,0,33,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingWithPatterns.asm,IT4,OK,9461,6001,0,0,0,0,40,0,33,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingWithPatterns.asm,IT5,OK,14387,9516,0,0,0,0,50,0,33,0,
asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingWithPatterns.asm,ALL,OK,36944,21919,0,0,0,0,150,0,33,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff3.asm,IT1,OK,1756,135,0,0,0,0,0,10,4,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff3.asm,IT2,OK,1543,237,0,0,0,0,0,20,4,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff3.asm,IT3,OK,1768,254,0,0,0,0,0,30,4,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff3.asm,IT4,OK,2259,253,0,0,0,0,0,40,4,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff3.asm,IT5,OK,3459,344,0,0,0,0,0,50,4,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff3.asm,ALL,OK,10785,1223,0,0,0,0,0,150,4,0,
asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,IT1,OK,7612,97,10,100,103,236,0,0,16,0,
asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,IT2,OK,10142,36,20,400,436,1279,0,0,16,1,13
asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,IT3,OK,18174,46,30,900,964,2955,0,0,16,1,13
asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,IT4,OK,28828,104,40,1600,1755,5883,0,0,16,1,13
asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,IT5,OK,41370,125,50,2500,2709,8742,0,0,16,1,13
asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,IT6,OK,58892,258,60,3600,3920,13074,0,0,16,1,13
asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,IT7,OK,78030,227,70,4900,5397,18273,0,0,16,1,13
asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,IT8,OK,101718,281,80,6400,7007,23949,0,0,16,1,13
asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,IT9,OK,130325,346,90,8100,8807,30671,0,0,16,1,13
asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,IT10,OK,161548,429,100,10000,10905,37857,0,0,16,1,13
asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,ALL,OK,636639,1949,550,38500,42003,142919,0,0,16,1,13
asm_examples/examples/parking.asm,IT1,OK,2222,213,10,100,100,231,0,0,1,1,0
asm_examples/examples/parking.asm,ALL,OK,2222,213,10,100,100,231,0,0,1,1,0
asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,IT1,OK,6136,134,10,100,45,771,0,0,8,1,7
asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,IT2,OK,7804,46,20,400,90,3007,0,0,8,1,7
asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,IT3,OK,13820,80,30,900,149,6725,0,0,8,1,7
asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,IT4,OK,21168,67,40,1600,201,11786,0,0,8,1,7
asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,IT5,OK,30706,84,50,2500,243,18428,0,0,8,1,7
asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,IT6,OK,42891,103,60,3600,299,26770,0,0,8,1,7
asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,IT7,OK,57566,127,70,4900,325,36148,0,0,8,1,7
asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,IT8,OK,74248,157,80,6400,381,46928,0,0,8,1,7
asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,IT9,OK,94547,189,90,8100,440,59791,0,0,8,1,7
asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,IT10,OK,117295,232,100,10000,478,73926,0,0,8,1,7
asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,IT11,OK,143588,285,110,12100,540,89878,0,0,8,1,7
asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,ALL,OK,609769,1504,660,50600,3191,374158,0,0,8,1,7
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref4.asm,IT1,OK,83447,448,10,100,109,770,0,0,103,1,57
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref4.asm,IT2,OK,178113,303,20,400,419,2155,0,0,103,1,57
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref4.asm,IT3,OK,295459,707,30,900,929,4123,0,0,103,1,57
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref4.asm,IT4,OK,435440,1010,40,1600,1639,6675,0,0,103,1,57
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref4.asm,ALL,OK,992459,2468,100,3000,3096,13723,0,0,103,1,57
asm_examples/stereoacuity/certifierGround.asm,IT1,OK,4779,327,10,100,12,550,0,0,5,0,
asm_examples/stereoacuity/certifierGround.asm,IT2,OK,5674,435,20,400,33,2100,0,0,5,0,
asm_examples/stereoacuity/certifierGround.asm,IT3,OK,9460,809,30,900,56,4650,0,0,5,0,
asm_examples/stereoacuity/certifierGround.asm,IT4,OK,15232,1956,40,1600,62,8200,0,0,5,0,
asm_examples/stereoacuity/certifierGround.asm,IT5,OK,22364,3661,50,2500,81,12750,0,0,5,0,
asm_examples/stereoacuity/certifierGround.asm,IT6,OK,32050,6417,60,3600,113,18300,0,0,5,0,
asm_examples/stereoacuity/certifierGround.asm,IT7,OK,43636,9563,70,4900,133,24850,0,0,5,0,
asm_examples/stereoacuity/certifierGround.asm,IT8,OK,58435,14030,80,6400,137,32400,0,0,5,0,
asm_examples/stereoacuity/certifierGround.asm,IT9,OK,75152,19568,90,8100,147,40950,0,0,5,0,
asm_examples/stereoacuity/certifierGround.asm,IT10,OK,95445,26738,100,10000,177,50500,0,0,5,0,
asm_examples/stereoacuity/certifierGround.asm,IT11,OK,119063,35897,110,12100,176,61050,0,0,5,0,
asm_examples/stereoacuity/certifierGround.asm,IT12,OK,147294,45878,120,14400,202,72600,0,0,5,0,
asm_examples/stereoacuity/certifierGround.asm,ALL,OK,628584,165279,780,65000,1329,328900,0,0,5,0,
asm_examples/examples/landingGearSystem/LGS_SE_v2.asm,IT1,OK,9322,419,10,100,138,479,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_SE_v2.asm,IT2,OK,13793,548,20,400,571,2098,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_SE_v2.asm,IT3,OK,25681,1551,30,900,1282,4967,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_SE_v2.asm,IT4,OK,42658,3750,40,1600,2262,9213,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_SE_v2.asm,IT5,OK,64167,6951,50,2500,3535,14412,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_SE_v2.asm,IT6,OK,92294,12020,60,3600,5081,21113,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_SE_v2.asm,IT7,OK,128097,18492,70,4900,6890,29665,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_SE_v2.asm,IT8,OK,173690,27636,80,6400,9107,39867,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_SE_v2.asm,IT9,OK,226870,39589,90,8100,11499,51205,0,0,15,0,
asm_examples/examples/landingGearSystem/LGS_SE_v2.asm,ALL,OK,776572,110956,450,28500,40365,173019,0,0,15,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT1,OK,3454,111,10,100,100,374,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT2,OK,3342,89,20,400,400,1549,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT3,OK,5416,94,30,900,900,3556,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT4,OK,7435,106,40,1600,1600,6311,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT5,OK,10921,156,50,2500,2500,9885,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT6,OK,14808,215,60,3600,3600,14253,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT7,OK,19871,266,70,4900,4900,19451,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT8,OK,25612,355,80,6400,6400,25416,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT9,OK,32886,442,90,8100,8100,32198,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT10,OK,40717,542,100,10000,10000,39820,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT11,OK,49895,660,110,12100,12100,48183,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT12,OK,59955,780,120,14400,14400,57351,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT13,OK,72072,894,130,16900,16900,67353,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT14,OK,84870,1034,140,19600,19600,78078,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT15,OK,99372,1199,150,22500,22500,89684,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,IT16,OK,115514,1353,160,25600,25600,102110,0,0,3,0,
asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,ALL,OK,646140,8296,1360,149600,149600,595572,0,0,3,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT1,OK,3172,124,10,100,300,210,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT2,OK,2713,67,20,400,840,820,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT3,OK,3739,44,30,900,1215,1830,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT4,OK,4795,56,40,1600,1620,3240,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT5,OK,6356,61,50,2500,2094,5050,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT6,OK,8495,67,60,3600,2376,7260,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT7,OK,10711,72,70,4900,2871,9870,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT8,OK,13718,87,80,6400,3279,12880,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT9,OK,16665,106,90,8100,3612,16290,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT10,OK,20707,124,100,10000,4080,20100,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT11,OK,24855,145,110,12100,4449,24310,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT12,OK,29781,168,120,14400,4839,28920,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT13,OK,35286,185,130,16900,5247,33930,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT14,OK,41189,204,140,19600,5592,39340,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT15,OK,47817,230,150,22500,6096,45150,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT16,OK,55342,257,160,25600,6471,51360,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT17,OK,64909,283,170,28900,6825,57970,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT18,OK,73973,321,180,32400,7263,64980,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT19,OK,83911,344,190,36100,7461,72390,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,IT20,OK,94758,377,200,40000,7956,80200,0,0,2,0,
asm_examples/examples/sensorVotingSimpleVersion.asm,ALL,OK,642892,3322,2100,287000,84486,576100,0,0,2,0,
asm_examples/examples/agents/FileSystem.asm,IT1,OK,191,90,0,0,0,0,0,0,1,0,
asm_examples/examples/agents/FileSystem.asm,IT2,OK,83,67,0,0,0,0,0,0,1,0,
asm_examples/examples/agents/FileSystem.asm,IT3,OK,98,84,0,0,0,0,0,0,1,0,
asm_examples/examples/agents/FileSystem.asm,IT4,OK,96,83,0,0,0,0,0,0,1,0,
asm_examples/examples/agents/FileSystem.asm,IT5,OK,97,82,0,0,0,0,0,0,1,0,
asm_examples/examples/agents/FileSystem.asm,ALL,OK,565,406,0,0,0,0,0,0,1,0,
